city,state,lat,lng
milagres do maranhao,MA,-3.5814236273427533,-42.61074115286349
milagres do maranhão,MA,-3.579506999999996,-42.61524094897279
milha,CE,-5.676800333924615,-39.19446800617462
milho verde,MG,-18.47227263411503,-43.49692788374374
milhã,CE,-5.6754970016548265,-39.19503198841616
milton brandao,PI,-4.70305718498977,-41.44855448725276
mimoso de goias,GO,-15.057830370299383,-48.16129611768344
mimoso de goiás,GO,-15.059780964293358,-48.161704166442185
mimoso do sul,ES,-21.061570668726116,-41.36296449402211
minacu,GO,-13.52821831097916,-48.22131905209901
minas do leao,RS,-30.139423562878758,-52.0455436959126
minas do leão,RS,-30.140206221311846,-52.04002378389212
minas novas,MG,-17.22409325173999,-42.585292129283744
minaçu,GO,-13.531006321000435,-48.21948217102878
minduri,MG,-21.681808590818736,-44.6011619309737
mineirolândia,CE,-5.527701494234207,-39.5977276032925
mineiros,GO,-17.55680902005028,-52.54981156302431
mineiros do tiete,SP,-22.413237017760082,-48.45143142571864
mineiros do tietê,SP,-22.414222718431425,-48.450597818825585
ministro andreazza,RO,-11.189419682393686,-61.52464349969754
mira estrela,SP,-19.9756132774764,-50.13439239768762
mirabela,MG,-16.2539157580252,-44.16432664413372
miracatu,SP,-24.27876853096373,-47.44974510482228
miracema,RJ,-21.41145054043178,-42.19638618566784
miracema do tocantins,TO,-9.572252677836953,-48.40963528704058
mirador,MA,-6.342931438157063,-44.43274739444698
mirador,PR,-23.2364944640815,-52.76199117639663
miradouro,MG,-20.890677076161335,-42.34391248509654
miraguai,RS,-27.490657078629717,-53.68630040356689
miraguaí,RS,-27.49951686772762,-53.68335931468177
mirai,MG,-21.19537308475757,-42.61499144855081
miraima,CE,-3.5669148176495655,-39.93850253170076
miranda,MS,-20.238080566923223,-56.39545861043507
miranda do norte,MA,-3.563524483801414,-44.58210331397584
mirandiba,PE,-8.12563596318617,-38.729259157399184
mirandopolis,SP,-21.13196600532693,-51.10317704295319
mirandópolis,SP,-21.13816715995598,-51.10328684178076
mirangaba,BA,-10.944792688087853,-40.568698778166464
miranorte,TO,-9.534960573689403,-48.591047290409776
mirante,BA,-14.24092266335386,-40.76962507974889
mirante da serra,RO,-11.029251140290844,-62.669725996167365
mirante do paranapanema,SP,-22.29515174281066,-51.9115524214896
miraselva,PR,-22.967149503983155,-51.48492042553884
mirassol,SP,-20.814577890354094,-49.50661257216199
mirassol d oeste,MT,-15.6742860022044,-58.099112110319005
mirassol d'oeste,MT,-15.675540345094056,-58.09110494514598
mirassol doeste,MT,-15.67581797880104,-58.08699235804491
mirassolandia,SP,-20.611289906778335,-49.465272291339076
mirassolândia,SP,-20.617995159759527,-49.46365368532
miravania,MG,-14.749084707595326,-44.410436840678585
miraí,MG,-21.180052447560204,-42.6107251510894
mirim doce,SC,-27.1995932355334,-50.07037148866626
mirinzal,MA,-2.0668738085740657,-44.785179947070084
missal,PR,-25.09228097759096,-54.24220554511303
missao velha,CE,-7.248646017687342,-39.14616643077907
missão velha,CE,-7.247640028173198,-39.13832004695532
mocajuba,PA,-2.5816048419757904,-49.50640761955974
mocambeiro,MG,-19.541637991623595,-44.03041539481837
mococa,SP,-21.46874145307076,-47.00767902184062
modelo,SC,-26.775184022055225,-53.0545727548703
moeda,MG,-20.33159553899561,-44.05135830727897
moema,MG,-19.842861578463324,-45.41231213762334
mogeiro,PB,-7.304785226537744,-35.47764473916775
mogi das cruzes,SP,-23.530401558443817,-46.19388795902843
mogi guacu,SP,-22.358388057583433,-46.94064429876075
mogi guaçu,SP,-22.353219665609647,-46.941050942793254
mogi mirim,SP,-22.433009217820043,-46.961104665086005
mogi-guacu,SP,-22.356120155031178,-46.942059203447094
mogi-mirim,SP,-22.430110492098457,-46.95842657639079
mogidascruzes,SP,-23.529723669601918,-46.20450115266708
moipora,GO,-16.54359560996573,-50.739761594353176
moita bonita,SE,-10.581002312714062,-37.34126655040693
moju,PA,-1.8897855716183642,-48.76695377709679
mojui dos campos,PA,-2.6829654853406617,-54.639309246365876
mojuí dos campos,PA,-2.6840016005464196,-54.63858556003763
mombaca,CE,-5.745425297035205,-39.628938485011
mombaça,CE,-5.744315302118929,-39.62828848104073
mombuca,SP,-21.276815486518345,-46.48545771010522
moncao,MA,-3.497172874676663,-45.24760815378417
moncoes,SP,-20.852280174935135,-50.09089790358266
mondai,SC,-27.101626874814848,-53.40042102235277
mondaí,SC,-27.099711783696343,-53.39823243615158
mongagua,SP,-24.111466938872056,-46.664610906601716
mongaguá,SP,-24.113784654303366,-46.669080210835304
monjolos,MG,-18.322883263602016,-44.118106817875756
monsenhor gil,PI,-5.558418419709415,-42.61231693348276
monsenhor hipolito,PI,-6.997125007858052,-41.02801194325552
monsenhor hipólito,PI,-6.99600666311089,-41.02876510496947
monsenhor horta,MG,-20.345949121377316,-43.29742150577623
monsenhor joao alexandre,MG,-20.368479268392093,-44.68741804964119
monsenhor paulo,MG,-21.75692776880969,-45.54211959977871
monsenhor tabosa,CE,-4.811069197938342,-40.066456844180365
montadas,PB,-7.08689252783847,-35.95922466090243
montalvania,MG,-14.41847973863484,-44.38152370664065
montalvânia,MG,-14.401880640606937,-44.38778053242481
montanha,ES,-18.13113299686834,-40.35711188194904
montanhas,RN,-6.4885010935799885,-35.28736471075277
montauri,RS,-28.65338084251949,-52.075866110814346
monte alegre,PA,-1.9969953841766244,-54.07097385279389
monte alegre,RJ,-17.61812051330265,-40.36091091546063
monte alegre,RN,-6.070730665880155,-35.335571173526176
monte alegre de goias,GO,-13.258767323164165,-46.89042927178154
monte alegre de goiás,GO,-13.280792018641995,-46.85553770057293
monte alegre de minas,MG,-18.868850378645835,-48.878725078377336
monte alegre de sergipe,SE,-10.028089695011241,-37.56306971851773
monte alegre do piaui,PI,-9.750822592287605,-45.30443354480307
monte alegre do sul,SP,-22.692366222266603,-46.79121747099519
monte alegre dos campos,RS,-28.68405912532695,-50.782485908672925
monte alto,SP,-21.263459220114285,-48.495496727506335
monte alverne,RS,-29.559439999999935,-52.33471999999995
monte aprazivel,SP,-20.770308684808267,-49.711343188473656
monte aprazível,SP,-20.768308698601768,-49.71454390309604
monte azul,MG,-15.152585076654928,-42.87098092596081
monte azul paulista,SP,-20.906490353999036,-48.642493003077135
monte belo,MG,-21.325337015065983,-46.36803921930899
monte belo do sul,RS,-29.16319437700109,-51.63695370139826
monte bonito,RS,-31.63880715441437,-52.41553423919472
monte carlo,SC,-27.210942777159808,-50.973045717160865
monte carmelo,MG,-18.73255318535424,-47.49636761511996
monte castelo,SC,-26.460947401412344,-50.23037014662203
monte castelo,SP,-21.299468617508854,-51.5678132069837
monte das gameleiras,RN,-6.440139081002064,-35.784354118442096
monte do carmo,TO,-10.763398336074602,-48.10383901760471
monte formoso,MG,-16.8633370066028,-41.254925476729326
monte gordo,BA,-12.628203904840786,-38.07663904225817
monte gordo (camacari) - distrito,BA,-12.623162729337542,-38.0884037763407
monte horebe,PB,-7.212606884362872,-38.5857736637944
monte mor,SP,-22.944389409694327,-47.295351221518395
monte negro,RO,-10.256183247035127,-63.30761509951843
monte santo,BA,-10.438905632289902,-39.33166015708399
monte santo de minas,MG,-21.048526156050805,-46.846731600001775
monte santo do tocantins,TO,-9.980865746375567,-49.02969899782954
monte siao,MG,-22.430122776489643,-46.57379009975843
monte sinai,ES,-18.586567603887058,-40.88704137696066
monte sião,MG,-22.43089876874606,-46.570649556270965
monte verde,MG,-22.860117753561276,-46.03259452358113
monte verde paulista,SP,-23.162801700950588,-47.16776020226093
monteiro,PB,-7.892896564919865,-37.12235103286806
monteiro lobato,SP,-22.95371488210672,-45.839550230520295
monteiropolis,AL,-9.603077766424372,-37.24771684332587
montenegro,RS,-29.68780422662315,-51.467963988245124
montes altos,MA,-5.8324440866598355,-47.0667222327113
montes claros,MG,-16.728481233546685,-43.86084218725256
montes claros de goias,GO,-16.0044856602836,-51.393205318547366
montes claros de goiás,GO,-16.004175641698616,-51.40033935756618
montese,MS,-22.03351742001585,-54.7444936723457
montezuma,MG,-15.171322156662706,-42.500336051042744
montividiu,GO,-17.418779659368603,-51.18578601514273
montividiu do norte,GO,-13.352843374404667,-48.690562356137626
monção,MA,-3.4810678517913267,-45.24843406895479
monções,SP,-20.85388289917042,-50.08922784927213
morada nova,CE,-5.095938435414265,-38.37670740596278
morada nova de minas,MG,-18.60522950472143,-45.353299377474784
moraujo,CE,-3.4663126574746124,-40.68119451279594
moreilandia,PE,-7.6159941742239,-39.54179377692276
moreilândia,PE,-7.630311777809364,-39.55039100602383
moreira sales,PR,-24.051547975700355,-53.00637296762316
moreno,PE,-8.117514384880712,-35.110601358453785
mormaco,RS,-28.69641497186691,-52.68781923447205
mormaço,RS,-28.69171052892558,-52.69301341936632
morpara,BA,-11.563760772276671,-43.27719548637487
morpará,BA,-11.56766823210991,-43.272436009126885
morretes,PR,-25.482183572886715,-48.82919131856336
morrinhos,CE,-3.241045739308473,-40.1072066202293
morrinhos,GO,-17.733896355961825,-49.11590889021752
morrinhos do sul,RS,-29.35180201908946,-49.940119163757046
morro agudo,SP,-20.72828330325555,-48.05514852208202
morro agudo de goias,GO,-15.31537464086793,-50.05787948871923
morro agudo de goiás,GO,-15.316720328548396,-50.05964026563644
morro cabeca no tempo,PI,-9.723577691593135,-43.89949268617841
morro cabeça no tempo,PI,-9.721365421610196,-43.90042595571349
morro chato,SC,-28.677712894943163,-49.10966127783367
morro da fumaca,SC,-28.654445615215856,-49.210661024778894
morro da fumaça,SC,-28.640679185341504,-49.211896951606995
morro da garca,MG,-18.543120097344577,-44.6020275424956
morro de sao paulo,BA,-18.43046946502971,-42.75224261948179
morro de são paulo,BA,-13.379664287161836,-38.91777758421755
morro do chapeu,BA,-11.547969598091843,-41.15939119971003
morro do chapeu do piaui,PI,-3.742338879019661,-42.310152131713
morro do chapéu,BA,-11.548427349593732,-41.1575599844713
morro do coco,RJ,-21.37527999999997,-41.34666999999996
morro do ferro,MG,-20.76817260479635,-44.580477758804115
morro do pilar,MG,-19.219598574626463,-43.38193923972434
morro grande,SC,-28.803420626886183,-49.714754963930766
morro redondo,RS,-31.59224096153106,-52.624349365652066
morro reuter,RS,-29.539460510721494,-51.08264807709507
morro vermelho,MG,-19.95826027121757,-43.69681781577193
morros,MA,-2.866134984147304,-44.04096257835474
mortugaba,BA,-15.024265572718242,-42.369715545858405
morungaba,SP,-22.875938478414557,-46.793434706878294
mossamedes,GO,-16.124762286367023,-50.213859670904874
mossoro,RN,-5.191232751310814,-37.34559314214887
mossoró,RN,-5.186522616777028,-37.34643178421072
mossâmedes,GO,-16.124495917646122,-50.21183312570018
mostardas,RS,-31.102961069926018,-50.91340742099437
motuca,SP,-21.50979127631984,-48.15053355851478
mozarlandia,GO,-14.751434627870813,-50.56917106106578
mozarlândia,GO,-14.750510663627715,-50.56338398069177
muana,PA,-1.5342039959423535,-49.22680331799664
muaná,PA,-1.534414857105111,-49.227765848775064
mucajai,RR,2.4431505411040804,-60.939682571506204
mucambo,CE,-3.905726996478778,-40.74612755881526
mucuge,BA,-13.007116996114302,-41.371463589793564
mucugê,BA,-13.013807801408442,-41.382043610950824
mucum,RS,-29.164842323356144,-51.87248238222355
mucuri,BA,-18.068950840602096,-39.58034572613134
mucuri,MG,-19.92900537108313,-44.18320539855161
mucurici,ES,-18.08497000761245,-40.521050875979604
muitos capoes,RS,-28.318759911961145,-51.18551397852837
mujui dos campos,PA,-2.68056545590533,-54.63187505951849
muliterno,RS,-28.329594975628552,-51.76936175492407
mulungu,CE,-4.308264495987549,-38.99568527885957
mulungu,PB,-7.031229602147429,-35.46519078312693
mulungu do morro,BA,-11.983420707601834,-41.61112520088535
mundo novo,BA,-11.872145244234288,-40.48244632951041
mundo novo,GO,-13.773088398359624,-50.27830982382427
mundo novo,MS,-23.93812183536004,-54.288775419299284
munhoz,MG,-22.61384923072915,-46.3625578974145
munhoz de melo,PR,-23.148268304523533,-51.774096846514354
muniz ferreira,BA,-13.003264570214686,-39.097963972536036
muniz freire,ES,-20.45712412947493,-41.41365667261635
muquem de sao francisco,BA,-12.067233196304851,-43.54931781143554
muquem do sao francisco,BA,-12.107444889662148,-43.552792568241536
muqui,ES,-20.95206473566138,-41.342187048258076
muquém de são francisco,BA,-12.213722999999945,-43.55862649999997
muriae,MG,-21.130908661434763,-42.37127761661675
muriaé,MG,-21.133116520598968,-42.37029859968883
muribeca,SE,-10.41594508973515,-36.9581625
murici,AL,-9.31049621523562,-35.94520587502116
murici dos portelas,PI,-3.3221660607098897,-42.090345763389365
muricilandia,TO,-7.142396255000323,-48.60718823437544
muritiba,BA,-12.622423750740422,-38.98946847054154
murucupi,PA,-1.5653710555303106,-48.7618909887063
murutinga do sul,SP,-20.99263572309109,-51.2785202245721
mutuipe,BA,-13.228062492844854,-39.505787805557674
mutum,MG,-19.826182498347983,-41.43855366446426
mutum parana,RO,-9.295303439553258,-64.54848712755557
mutunopolis,GO,-13.728974998028617,-49.27631887404556
mutunópolis,GO,-13.724470931140559,-49.31063807680478
mutuípe,BA,-13.229120212175939,-39.5080509636162
muzambinho,MG,-21.368981491695624,-46.523156559190284
muçum,RS,-29.167751758214745,-51.87457213125907
mágda,SP,-20.64575012896244,-50.22375443454769
mário campos,MG,-20.055806835781386,-44.17720848380887
mâncio lima,AC,-7.5941976966302285,-72.92902102564705
mãe d'água,PB,-7.258665594552047,-37.42664254422643
mãe do rio,PA,-2.044372540686336,-47.5554151230452
nacip raydan,MG,-18.455770957857247,-42.249104419606944
nantes,SP,-22.619609862785907,-51.23805573941728
nanuque,MG,-17.84407589460684,-40.349262225092765
nao-me-toque,RS,-28.46127804914694,-52.819332124419844
naque,MG,-19.2255065149054,-42.32965520543909
naque-nanuque,MG,-19.182796106804986,-42.43006219584888
narandiba,SP,-22.40647530951502,-51.52387024341253
natal,RN,-5.812242777634381,-35.22146264615494
natalandia,MG,-16.5100924721583,-46.491697269895035
natalândia,MG,-16.501122075079195,-46.49508999155056
natercia,MG,-22.11857287845648,-45.511722023902294
natividade,RJ,-21.044518401659875,-41.975047892864765
natividade,TO,-11.713284776645507,-47.72150567887336
natividade da serra,SP,-23.377650255194677,-45.4439920506923
natuba,PB,-7.6420350862793525,-35.55131212020931
natércia,MG,-22.11420608340409,-45.50935879934213
navegantes,SC,-26.87579735577848,-48.65729216554235
navirai,MS,-23.060841050319304,-54.20023279215086
naviraí,MS,-23.06180383192549,-54.20082188175618
nazare,BA,-13.024096324578577,-39.003725558875026
nazare,TO,-6.374566314295701,-47.66282173340845
nazare da mata,PE,-7.74317619761133,-35.22710767609138
nazare do piaui,PI,-6.968437219431827,-42.67370907229079
nazare paulista,SP,-23.17429475763765,-46.39902802450402
nazareno,MG,-21.218426460567624,-44.615820980959015
nazarezinho,PB,-6.915005995385517,-38.32503219057904
nazario,GO,-16.580944707500564,-49.88354902493523
nazaré,BA,-13.027782513550942,-39.02507056556756
nazaré,TO,-6.380068499999993,-47.661507
nazaré da mata,PE,-7.744419540534986,-35.22690391359095
nazaré paulista,SP,-23.1707571830007,-46.401713267540224
nazário,GO,-16.580656723504024,-49.879572749569284
nelson de sena,MG,-18.623382786385086,-46.508873582797726
neolandia,MG,-20.409064767031538,-45.13597136865039
neolândia,MG,-20.478631260132712,-45.12082193559866
neopolis,SE,-10.327140100715246,-36.57784839244323
nepomuceno,MG,-21.236352172815856,-45.23626913181331
neropolis,GO,-16.406983193311984,-49.2210861565495
nerópolis,GO,-16.40304281965108,-49.22195355560199
neves paulista,SP,-20.843958221870825,-49.631101809394146
neópolis,SE,-10.319078329355818,-36.57571788720159
nhamunda,AM,-2.192187978083454,-56.71420560952696
nhandeara,SP,-20.6934599976426,-50.042628269869525
nicolau vergueiro,RS,-28.535026512308065,-52.46157610346645
nilo pecanha,BA,-13.603346187316015,-39.099958716923226
nilo peçanha,BA,-13.60365720900267,-39.100930288269865
nilopolis,RJ,-22.809790478260425,-43.418222731238494
nilópolis,RJ,-22.808710917071345,-43.41640830771635
nina rodrigues,MA,-3.4635576738908838,-43.90817282771818
ninheira,MG,-15.328528000205532,-41.73973999523042
nioaque,MS,-21.162006139244166,-55.828588522590806
nipoa,SP,-20.912889435273048,-49.778077555113
nipoã,SP,-20.914542114199232,-49.77842614418834
niquelandia,GO,-14.473356023812865,-48.45785073989413
niquelândia,GO,-14.45509711355877,-48.453166293624655
nisia floresta,RN,-6.0433145290817425,-35.133734457299354
niteroi,RJ,-22.89392705179601,-43.08633527783995
niterói,RJ,-22.902068806608124,-43.08976824334164
nobres,MT,-14.712726951281516,-56.31519130999977
nonoai,RS,-27.368607339813273,-52.77330694615436
nordestina,BA,-10.823890963816604,-39.428907658356174
normandia,RR,3.8828375943958036,-59.62576292024082
nortelandia,MT,-14.452828606795125,-56.804848922697886
nortelândia,MT,-14.449349132852772,-56.80291442537211
nossa senhora aparecida,SE,-10.39738859724768,-37.45376908216266
nossa senhora da aparecida,RJ,-21.5419632731364,-43.89358786383024
nossa senhora da gloria,SE,-10.234059227793466,-37.41194341542321
nossa senhora da glória,SE,-10.216177461335155,-37.42070051926147
nossa senhora da guia,MT,-14.633329999999944,-57.06666999999993
nossa senhora da luz,PE,-8.013046096085766,-35.01401277825204
nossa senhora das dores,SE,-10.464356642872392,-37.210806466356985
nossa senhora das gracas,PR,-22.91431947382134,-51.797415254078985
